unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID),y
T000000,1994-01-31,5831.7583,5849.1436,5831.371,5785.606,5853.3325,5791.576,5798.4014,5862.0386,5796.828,5804.057,5531.5,5834.0574209575425,5817.925074720693,5841.667296456057,5832.872882777523,5843.852920079947,5824.237565602318,5846.463613423461,5827.346508583622,5846.173129161842,5826.0953333342695,5836.470392269713,5826.462433016561,5822.566916666668,5816.216200000001,5829.5440704509265,5816.32448742996,5831.641260941465,5818.392141432849,5862.0386,5831.7583,5831.919783333334,5818.609816666667,5830.9074114757295,5807.25632348837,5862.0386,5831.7583,5809.05
T000000,1994-04-30,5887.979,5901.497,5910.8413,5813.3374,5932.863,5863.4243,5840.797,5942.593,5795.6523,5809.2334,5670.6,5894.054645690963,5857.233287050308,5904.484660990911,5877.946341154576,5908.9429919135655,5861.296574586534,5920.863732433032,5877.493408312931,5918.576878706742,5872.568303460673,5897.443513807972,5874.675849224757,5866.729833333334,5863.578333333335,5892.2404505674895,5875.85809650259,5892.640819125989,5859.138918377637,5942.593,5887.979,5893.408666666667,5859.9394,5891.61749596916,5846.650976366609,5942.593,5887.979,5707.05
T000000,1994-07-31,5963.231,5944.0537,5895.5186,5811.1006,5947.4326,5857.809,5913.994,5971.909,5790.713,5809.0474,5730.0,5906.835142833335,5868.428051239478,5921.384771414876,5903.590976985829,5926.605208849239,5883.723958380129,5938.814328054846,5900.795591146337,5936.852671227899,5895.101865984934,5918.812840824612,5887.447760619366,5889.460516666668,5886.998300000001,5921.930083536161,5897.451059932199,5903.350180801546,5873.178860932736,5971.909,5963.231,5904.295050000001,5873.5866000000005,5901.633730763899,5855.540953210456,5971.909,5963.231,5661.75
T000000,1994-10-31,6033.7427,5993.053,5917.1396,5818.813,5970.756,5895.994,5907.2686,6002.545,5798.4395,5815.671,5798.45,5934.811553444593,5890.151733668421,5948.301257336975,5934.348593398725,5953.29415251261,5913.521290989948,5968.012382443507,5936.306825374706,5966.340636054277,5928.841010949756,5941.317997113649,5913.4038723099975,5923.240866666668,5907.693233333334,5938.32483254084,5940.140338368564,5931.359515332601,5897.556149368316,6002.545,6033.7427,5932.526433333334,5897.725133333334,5929.374509216289,5881.353302946842,6002.545,6033.7427,6176.6
T000001,1994-01-31,4163.011,4199.788,4246.2856,4187.5503,4184.4463,4119.8433,4145.0596,4186.472,4087.4167,4117.4233,3799.2,4189.3916208754745,4187.924361029727,4169.84797445478,4185.015969338037,4170.528373897293,4203.339625517473,4179.209938830853,4189.883198042855,4181.5025665313,4191.6911461990885,4186.160631062871,4184.914947930957,4145.65905,4157.498533333333,4172.473036713301,4171.187770288732,4190.642580531239,4185.316362502342,4186.472,4145.0596,4175.70975,4185.4708,4189.845477353641,4186.198761444629,4186.472,4246.2856,4240.2
T000001,1994-04-30,4238.1035,4263.36,4360.8486,4158.6074,4244.813,4275.908,4159.0684,4256.364,4087.3164,4138.259,3972.6,4257.368837925671,4244.095198123691,4232.2559160899045,4234.274160493603,4232.955925345739,4275.235199282215,4255.1366830058105,4247.174110757469,4257.043756893398,4250.373176801339,4248.859673582285,4235.494386375041,4209.88515,4212.883900000001,4231.267326750787,4245.694177279264,4259.4655159717295,4236.670456592518,4256.364,4159.0684,4256.592100000001,4236.300816666667,4258.0826522681655,4238.13277974472,4256.364,4360.8486,4320.8
T000001,1994-07-31,4320.886,4347.0596,4490.418,4178.0024,4357.997,4371.9473,4212.44,4344.535,4087.7256,4153.2534,4078.2,4347.974110527785,4331.489481021632,4313.924441314239,4312.408392790448,4316.001748913309,4371.25826484136,4351.775111602819,4338.643969958408,4350.176709005218,4340.800478763095,4335.475563091083,4316.313604741788,4270.901150000001,4270.980283333333,4311.814278524165,4325.668942676373,4348.960834657502,4318.063551441525,4344.535,4212.44,4344.2017166666665,4317.379733333333,4346.858471388768,4320.139331274835,4344.535,4490.418,4268.4
T000001,1994-10-31,4326.05,4393.1035,4492.687,4151.608,4373.6367,4495.2744,4167.2217,4377.268,4089.9778,4173.342,4090.0,4367.6463250895895,4328.882352021745,4342.453061108227,4298.741845724042,4344.252512705887,4364.895758023757,4387.349022340128,4354.091363212523,4384.39315990021,4355.7105849450945,4349.3791427338965,4312.919635064381,4309.169283333334,4296.692866666667,4318.082288301846,4362.371361769791,4371.5130589384835,4314.271119606117,4377.268,4167.2217,4384.2186,4314.745233333333,4369.511204398386,4317.246868865975,4377.268,4492.687,4292.6
T000002,1994-01-31,5864.631,5843.8574,5982.6196,5923.9985,5844.6455,5761.467,5841.9863,5855.2065,5799.763,5816.4756,5405.5,5851.496425861047,5887.353639012079,5843.094141744995,5880.8165921316,5842.803573349413,5881.000933889305,5844.918723886403,5873.419465141724,5851.969275879034,5870.34676354465,5870.62336241021,5872.857352112799,5823.566750000002,5846.764283333332,5860.6475201052535,5831.412652129462,5869.705827179534,5881.255452835655,5855.2065,5843.8574,5850.711933333334,5882.0523,5868.030105343879,5863.918640731997,5855.2065,5843.8574,5853.55
T000002,1994-04-30,5903.8667,6077.592,6263.9053,5970.7183,5979.608,6177.6294,5954.259,6045.3867,5800.9365,5826.8574,5935.5,6051.477834200137,6062.457366536811,6010.40550835314,6057.632219419082,6008.245501828892,6053.587956650648,6043.6566298707685,6012.254680964731,6053.52141205329,6017.5525771900175,6042.753547725028,6038.96279532786,5972.044783333334,6010.612233333333,6034.642736674488,5903.89464420937,6044.086469628067,6050.3448887697305,6045.3867,6077.592,6061.8298,6048.578216666667,6039.514398394323,6026.0553608672835,6045.3867,6077.592,5948.0
T000002,1994-07-31,5993.824,6045.956,6310.4053,5942.8716,6077.3394,6191.82,5970.056,6032.304,5802.8516,5837.528,5864.65,6072.386691326748,6076.716678708801,6030.093807818178,6085.182824111357,6029.204414149845,6091.25232927558,6073.798855812391,6054.260976009139,6071.643487099008,6051.465180508397,6066.27293444127,6072.855858243696,5984.047266666667,6036.9778333333325,6051.79098867646,5927.74441549733,6065.795469172108,6065.172480322052,6032.304,6045.956,6082.558783333335,6063.155383333333,6061.168983375444,6046.785224862246,6032.304,6045.956,5970.0
T000002,1994-10-31,6061.6597,6147.0093,6381.0664,5903.3716,6060.5435,6443.1235,5895.6465,6116.2964,5800.097,5835.364,5800.1,6145.8694962126065,6115.639329844202,6085.395965987889,6109.441493492162,6082.841377351305,6118.766991092411,6139.936778632577,6104.178276561603,6144.840736546593,6104.591598212968,6100.100599663192,6110.467805324615,6067.258316666668,6085.225683333333,6080.523525172421,5959.468825277276,6114.801274992107,6087.359432507075,6116.2964,6147.0093,6163.900516666668,6083.988949999999,6109.191754343057,6075.479946691524,6116.2964,6147.0093,5692.0
T000003,1994-01-31,4138.248,4274.269,4199.2534,4204.9893,4187.8613,4203.73,4219.6177,4235.721,4601.5156,4331.2534,4713.0,4237.063917043247,4284.209576388228,4286.17133929388,4264.15777594001,4278.788902477075,4272.119740352965,4228.398293267661,4245.00184582697,4241.882732622749,4244.548643386087,4235.893854692928,4216.036142319566,4297.456166666667,4256.901466666666,4246.241136668528,4270.19552764985,4229.557810592484,4287.132091266407,4235.721,4601.5156,4238.681350000001,4267.47955,4228.835397329919,4293.56386581085,4235.721,4601.5156,3940.2
T000003,1994-04-30,4044.8782,4132.6514,4161.2715,4120.88,4025.545,4212.0635,4126.9116,4162.9326,4184.082,4281.8276,4201.0,4142.562867164583,4109.042225540226,4131.894526520629,4236.979367695587,4129.748782907032,4172.3715882573715,4119.573587932864,4112.730395082757,4135.3909364897645,4110.53772606121,4142.91701209788,4157.047030494837,4169.739216666667,4218.941233333333,4143.542921193092,4236.842571044688,4147.242535648748,4123.805873205545,4162.9326,4184.082,4162.715266666667,4126.7486,4143.6556272285425,4123.37090763622,4162.9326,4184.082,3686.8
T000003,1994-07-31,3913.9858,4163.492,4292.2803,4183.6045,4104.1353,4203.3965,4253.957,4152.643,4085.7512,4257.436,4085.8,4196.547145303531,4122.96060922201,4140.750849971488,4225.367194526911,4138.26861048909,4191.214519997943,4147.598283838954,4128.837163970512,4157.057874682594,4120.876316923883,4200.243386648157,4185.3777108828135,4129.450750000001,4204.491833333333,4196.579981837776,4239.55468001298,4193.662033824818,4118.98920199177,4152.643,4085.7512,4195.5638500000005,4127.173516666668,4191.770521942564,4118.211234640703,4152.643,4085.7512,3816.6
T000003,1994-10-31,3847.1638,4126.595,4114.206,4066.2466,4024.1345,4149.2446,4128.3716,4106.1143,4065.2114,4138.817,4065.0,4094.285106606513,4040.50272487843,4084.025067110245,4139.059698454368,4082.225641986509,4103.612176995643,4083.529315431613,4044.4718286676043,4092.7287856279218,4037.891500887142,4102.817211208401,4075.152156377458,4072.1910166666676,4131.391966666666,4105.4925512759455,4137.108583323188,4102.36143038869,4047.0024339483552,4106.1143,4065.2114,4109.851900000001,4054.425883333334,4100.513907646764,4047.110185638882,4106.1143,4065.2114,2993.6
T000004,1994-01-31,5806.3857,5780.4873,6022.7627,5833.765,5947.2334,5652.7275,5751.787,5831.257,5671.083,5791.559,4536.47,5845.9393137026,5899.111038168711,5826.899485167446,5836.860473731367,5831.36649657788,5847.283929954639,5851.7741652526165,5848.904359585224,5844.479381893334,5878.662744912831,5868.449928148306,5858.5079598219445,5755.583250000001,5876.80955,5826.638928815288,6026.880662349563,5888.112874913398,5862.0705077513885,5831.257,5947.2334,5837.671150000001,5858.915466666667,5889.039140377878,5862.49343278518,5831.257,5806.3857,5963.0
T000004,1994-04-30,6038.242,5802.1416,6333.8477,5736.3677,6196.9805,6041.4424,5747.6606,5858.6973,5665.785,5914.4326,4729.85,6029.862896469216,6068.409803750973,5939.546830361936,6064.606285310756,5942.415418497144,6046.9587911161725,6009.357485194262,5992.27626932002,5977.512965167176,6048.888613199438,6002.543165663582,5999.443921027114,5886.790150000001,6117.61125,5924.763924029102,6303.791655724709,6052.180227504668,6005.887327204607,5858.6973,6196.9805,6024.59035,5994.5885166666685,6053.7679224804015,6007.641414196373,5858.6973,6038.242,6143.0
