unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID),y
T000000,1980-06-30,1217026.6,884301.1,847374.75,1002838.4,909692.25,919866.4,822229.1,952253.2,1143604.5,942783.56,1179180.0,924092.9861599276,930686.7015245801,947343.7402616377,944310.6580317765,909796.0904086871,908822.927552688,905297.2269379719,908288.7475768764,912567.1642653511,916956.3216380976,987503.1607391578,954616.3851907786,924902.9016666668,868442.8375,976895.0146358393,961094.9067305966,902678.0027000632,934996.0881669468,884301.1,884301.1,955085.7166666666,942848.7000000001,903308.95013591,938469.1209140976,884301.1,884301.1,516501.0
T000000,1980-07-31,1222303.0,1464874.1,980539.1,1026234.0,1427376.8,1147180.4,1459640.8,1078496.8,1115422.5,1121916.5,1939450.0,1262839.6438599573,1249362.0208132353,1341604.0852284324,1345946.328191178,1405294.5883352926,1403285.0361649406,1371860.5923219263,1351136.9626812988,1333592.8225366937,1298822.8835052606,1286201.6830223845,1204519.307205684,1136540.1500000001,1263058.6,1308047.766082571,1323463.4910635366,1247906.0101455855,1230134.559301358,1464874.1,1464874.1,1220128.3666666667,1202314.9500000002,1245810.376974082,1226731.9544880767,1464874.1,1464874.1,1378010.0
T000000,1980-08-31,1115260.4,591343.6,649569.6,301293.53,710244.8,565518.4,272839.62,961371.94,1133809.6,1000772.4,630177.0,715645.0392322828,737384.5068177724,752842.1765305134,746300.0602669683,650227.5384528558,647785.5779381422,660582.6961492746,673593.8711216233,686419.4351367648,704135.4767841303,812294.5434251358,721384.6073524964,678311.5783333334,519817.80500000005,811747.8643466696,783510.7644194332,691995.6900317664,751260.9840647246,591343.6,591343.6,765551.4566666665,768642.9900000001,690443.1274554778,755316.7420555197,591343.6,591343.6,840271.0
T000000,1980-09-30,920611.1,877384.8,947395.3,821704.2,1053108.4,872782.94,997502.75,992497.5,1133144.2,1035831.06,913313.0,928153.0968801875,950597.3544194405,945815.1570457907,942781.9823412627,903856.5321343212,902553.7130242337,910408.9576975262,915635.1109663318,923549.241037082,932954.7810522827,976459.6356943654,965245.5884672259,924599.3,923766.4475,984324.8090148548,1002846.1529248147,939742.2346273086,965685.3389202192,877384.8,877384.8,943963.3399999999,979385.5233333334,935937.2226480176,964792.6509165297,877384.8,877384.8,437741.0
T000000,1980-10-31,1040893.9,1231333.2,1032691.6,955424.4,1228674.6,1222187.0,1285996.4,1075019.6,1114985.1,1138884.5,1617990.0,1165145.686443009,1166959.6737568486,1186695.1256382377,1188164.7595465423,1210599.6678934796,1210227.5224725544,1200834.9202275057,1193323.222120459,1187912.2646765134,1175803.6496528294,1168755.9728826599,1116954.3916699777,1109256.7166666668,1193052.0499999998,1183173.5357641429,1197907.5043722822,1165463.772962922,1158692.520795338,1231333.2,1231333.2,1138466.65,1150815.1833333333,1166185.3179141069,1158693.6751984651,1231333.2,1231333.2,556951.0
T000000,1980-11-30,1072894.4,661367.8,714538.56,600037.06,889406.75,599271.4,356860.3,833363.6,1138242.8,1000303.9,622073.0,740608.0581836314,764044.5123760304,783418.498125769,777799.842622031,707431.918690312,704558.890843592,709754.0406550384,717119.6742626174,728440.5286563223,741058.3181273845,855294.9968906958,799605.1617571462,734813.7200000001,583009.515,856713.615693305,833646.4748415095,731456.3758726935,786023.0531333843,661367.8,661367.8,795140.4183333332,806031.8183333334,726077.8964293142,786386.0811065465,661367.8,661367.8,700000.0
T000001,1985-08-31,256.38123,254.91806,275.48038,263.35144,255.75159,280.47232,263.60782,259.218,231.62675,240.62172,152.05,263.4746604346119,257.1766209718482,250.60737929880202,276.0785128856648,253.894338125699,263.60339806996467,256.2308762062761,260.54516634853854,256.9018745731139,258.69388109359966,255.06883181501553,263.2904118107626,262.34365333333335,280.47232,245.45584962080764,265.64622114500486,263.8513463426445,258.76853010395706,254.91806,256.38123,263.7035966666666,258.58272666666676,263.8623395021678,258.80507237359683,254.91806,256.38123,260.59
T000001,1985-09-30,263.06998,258.13007,269.5114,264.04056,275.97925,270.02707,255.8432,263.07996,231.28575,237.7574,161.14,266.50670696995644,260.9451349868904,253.16103106849562,268.75821452118726,256.48080782794926,264.92541126216815,258.81461046083535,261.9821835145809,259.2256214624342,262.1659780118717,260.33924199672146,260.0888137138509,260.42441,270.02707,246.3638462397569,263.45007667533014,266.63289967026304,261.4051393417756,258.13007,263.06998,266.6329549999999,261.50072166666666,266.66917418303393,261.4206304905781,258.13007,263.06998,258.14
T000001,1985-10-31,269.4233,256.5451,290.5686,251.67435,243.66058,253.13708,236.38092,272.245,235.72847,234.59712,151.96,265.5695420400873,249.47982596854325,254.23325320686118,256.10741091079024,255.77327697349202,264.0661665230602,257.90340797238673,258.2481417887691,258.68290359151706,256.00944613941624,253.18930153181827,255.94785004976623,259.7945416666667,253.13708,246.2947426622699,268.252987389256,263.9850174303208,251.73238747439225,256.5451,269.4233,264.2632766666667,251.506255,263.7753405466194,251.6853715380018,256.5451,269.4233,263.29
T000001,1985-11-30,273.1583,267.60925,308.74512,251.26305,259.33746,250.60062,248.0264,266.6057,237.62096,232.03941,186.11,273.5619606907975,255.02750648782558,261.20924073746784,254.71475908075132,265.13684242675083,266.03602828302064,266.71929047169505,259.7510922607701,266.7812255370522,257.58765013434964,259.32647554997124,260.41830340439645,262.810525,250.60062,253.13798408210747,276.30548307477216,270.5202426808095,255.5971426749511,267.60925,273.1583,271.00940833333334,255.66801500000003,270.24766130689966,255.53370896512268,267.60925,273.1583,253.5
