unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID),y
0,2019-06-19,-0.58679223,-0.5810922,-0.5653293,-0.5646734,-0.5837257,-0.577752,-0.56276655,-0.58836323,-0.58089453,-0.58412445,-0.4852861084107387,-0.5783304080923838,-0.5710654061004105,-0.5774936089371879,-0.5783812979305508,-0.5781245170230389,-0.5790199042910984,-0.5784284995410772,-0.5796896087874029,-0.5786688730765592,-0.5786192303244719,-0.5811113370596052,-0.5836888164443315,-0.580512158631533,-0.576497712399693,-0.5742722232950389,-0.5772032500242665,-0.582826754980838,-0.57973412062868,-0.577752,-0.58089453,-0.5795926183333334,-0.5769857266666667,-0.5814073170901238,-0.5794468440406013,-0.58836323,-0.58836323,-0.5292360024162224
0,2019-06-20,-0.58206296,-0.5912921,-0.5906705,-0.59488386,-0.6066674,-0.5975389,-0.5954442,-0.5958633,-0.59862477,-0.59887606,-0.4852861084107387,-0.5974101719356711,-0.5964803043468132,-0.5965922819772543,-0.5970332232977131,-0.5967029939767287,-0.5977943897636339,-0.5967163004616104,-0.5980519207666076,-0.5968896120642506,-0.5973046940619235,-0.5962539077952458,-0.5923959305748946,-0.593389102461411,-0.5948130494355558,-0.5959812803498417,-0.5965740889106779,-0.5963842317318868,-0.5962156565749906,-0.5975389,-0.59862477,-0.595477605,-0.5958307150000001,-0.595092553055747,-0.5929495575322236,-0.5958633,-0.5958633,-0.7506758529823129
0,2019-06-21,-0.5828329,-0.60236317,-0.6059974,-0.5957388,-0.59584814,-0.60480744,-0.5962084,-0.6043135,-0.61259115,-0.5934128,-0.6238973125818793,-0.6038657738981973,-0.5975875364078402,-0.6035075329782386,-0.6077228538299938,-0.6045190614324814,-0.6097397484548758,-0.6048368681399379,-0.6108256854106257,-0.6043852920408974,-0.6085896801035591,-0.5995791465666296,-0.5925295074600222,-0.5972224321943617,-0.6043279520066632,-0.5993811647790325,-0.6059435116203626,-0.6036528462642877,-0.6019824416160261,-0.60480744,-0.61259115,-0.6039142433333333,-0.6007713033333334,-0.6034545599466742,-0.598491445385575,-0.6043135,-0.6043135,-0.7996968886038139
0,2019-06-22,-0.57981277,-0.5735165,-0.5655866,-0.5754278,-0.57552415,-0.58286405,-0.57458425,-0.59157735,-0.5908042,-0.57870024,-0.6492530206619661,-0.582073717301005,-0.5781347144944188,-0.5811775428331482,-0.5863535105193922,-0.5824572853086434,-0.5881405352628082,-0.5826331361554442,-0.589014204416294,-0.5825982338085062,-0.5867833096441195,-0.5835705703015543,-0.5796211579290471,-0.5803273457882581,-0.5800652612870126,-0.5782710136332271,-0.5848924154269024,-0.5838297822063516,-0.5825884537091002,-0.58286405,-0.5908042,-0.5805081566666667,-0.58076839,-0.5815485604779355,-0.5791914349756262,-0.59157735,-0.59157735,-0.5478301883416193
0,2019-06-23,-0.57523483,-0.54737717,-0.5309604,-0.5386831,-0.5601096,-0.56064934,-0.54030955,-0.5524663,-0.5638299,-0.5456536,-0.6915125341287772,-0.5571783752709134,-0.5442213226727834,-0.5562952372208265,-0.5565873807890513,-0.5577040942571714,-0.5596849843672801,-0.5578551172389355,-0.5610927311526503,-0.5580170805601381,-0.5580777367311234,-0.5485802012331125,-0.564595259546806,-0.5533952248492606,-0.5490602103406054,-0.5484335295831012,-0.5539834756129154,-0.5527554165839919,-0.55020904133504,-0.56064934,-0.5638299,-0.5501561183333333,-0.54805327,-0.5483668423113432,-0.5490218334624608,-0.5524663,-0.5524663,-0.512332197029498
0,2019-06-24,-0.57495564,-0.5459161,-0.5419592,-0.56472,-0.57461977,-0.57745534,-0.5649992,-0.55066484,-0.5571634,-0.5680713,-0.5968512239631203,-0.5725468378763829,-0.5643437687183549,-0.5705128737801506,-0.5570532969866338,-0.5704269486356026,-0.5576676867346768,-0.5702938253589609,-0.5572170756214458,-0.5711208482270761,-0.5575598662695561,-0.5592589403811812,-0.5691040980708946,-0.5636033825274844,-0.5561795722988734,-0.5670981336487368,-0.5573847242111502,-0.5568395280374261,-0.5577427868846402,-0.57745534,-0.5571634,-0.5568716966666668,-0.5585891400000002,-0.5523816709540785,-0.5567656622467144,-0.55066484,-0.55066484,-0.6340395958139141
0,2019-06-25,-0.586778,-0.57081926,-0.5758578,-0.5954511,-0.5964834,-0.5986455,-0.5959589,-0.57019734,-0.5764105,-0.5850625,-0.6086838877338274,-0.5936786137347512,-0.5903043610436121,-0.5927532350972258,-0.5790445290053907,-0.5923548439779001,-0.5786083548558493,-0.5920869977645846,-0.577583982331655,-0.5925942519928438,-0.5791080191594129,-0.5806286542467884,-0.5868548234820038,-0.5844363631713283,-0.5810322446130697,-0.5916547118287805,-0.5804148069040456,-0.5772107152570904,-0.5798249108475395,-0.5986455,-0.5764105,-0.5794988166666667,-0.5823166000000001,-0.5747811300878828,-0.5793581499952741,-0.57019734,-0.57019734,-0.667847206587363
0,2019-06-26,-0.5858526,-0.5717061,-0.5749111,-0.57704717,-0.58301723,-0.58732307,-0.5774329,-0.5800585,-0.57577527,-0.584293,-0.5478301883416193,-0.5853638396017993,-0.5787928399341294,-0.5835261045331174,-0.5760607275748177,-0.5838510465490371,-0.5760622664664681,-0.5841400031065943,-0.5758564469505497,-0.5843691468391884,-0.5761480958162202,-0.580038973238168,-0.5822352094540377,-0.5810441538963197,-0.5777700256433521,-0.5809183187004663,-0.576285872668322,-0.5786926600100589,-0.5780378672510224,-0.58732307,-0.57577527,-0.5790111733333334,-0.5777188233333334,-0.5778211926824517,-0.5791012949523427,-0.5800585,-0.5800585,-0.5799474185763959
0,2019-06-27,-0.58285844,-0.58758616,-0.6056446,-0.6095074,-0.6241995,-0.6109039,-0.60908943,-0.59227806,-0.6118502,-0.60223836,-0.5495205688802917,-0.6092576668511556,-0.6075164300560598,-0.6072897708923628,-0.6074850269399061,-0.6073340660672936,-0.6099244447481582,-0.6073719500920912,-0.6105337015146646,-0.6074141776889368,-0.6084119781549179,-0.5998918619459268,-0.5991402813498177,-0.5974841624782685,-0.6028110387647401,-0.606140701997006,-0.6064012626078532,-0.6002665853444047,-0.601390545963018,-0.6109039,-0.6118502,-0.6017502133333333,-0.6020916016666668,-0.5981674193410902,-0.5960801605512176,-0.59227806,-0.59227806,-0.5799474185763958
0,2019-06-28,-0.58037096,-0.6030703,-0.60440546,-0.61036867,-0.6096812,-0.6101181,-0.6087893,-0.60070115,-0.6163502,-0.60437477,-0.5630436131896713,-0.6093396273067079,-0.6088923669336652,-0.6092516883417315,-0.6125582394684844,-0.6092485490762912,-0.614419155613428,-0.6090712695223937,-0.6150842235341811,-0.6091248887158961,-0.6132826221702113,-0.6046963519502571,-0.5962341838094856,-0.6014351484916736,-0.6074502611457016,-0.608518170417695,-0.611363813148859,-0.6066842908686425,-0.6071686806846097,-0.6101181,-0.6163502,-0.60650333,-0.6072757316666667,-0.6046178344088814,-0.6005420731573718,-0.60070115,-0.60070115,-0.5681147548056886
