unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID),y
T000000,1994-01-31,5831.7583,5849.1436,5831.371,5785.606,5853.3325,5791.576,5798.4014,5862.0386,5796.828,5804.057,5531.5,5840.955232850398,5837.756389481301,5841.355879976332,5828.307358465288,5835.75583718898,5828.936529472887,5824.3549781911815,5840.31374689796,5843.795262918081,5840.6291304982215,5801.955671965564,5793.354661607604,5810.8811,5851.237908127452,5841.351487839526,5803.943348181465,5837.886007727496,5831.16047775938,5862.0386,5804.057,5838.616833333334,5832.859666666667,5842.310371181975,5827.990392257509,5862.0386,5804.057,5809.05
T000000,1994-04-30,5887.979,5901.497,5910.8413,5813.3374,5932.863,5863.4243,5840.797,5942.593,5795.6523,5809.2334,5670.6,5897.648310563619,5890.051942555703,5911.037662990961,5876.306009051657,5899.696621449647,5878.291089703887,5889.979818478488,5895.999475634439,5914.502810194589,5896.784025921926,5841.34280493747,5828.941764057,5830.9549,5917.179675406562,5907.848478136331,5819.888532157929,5893.176166235444,5874.2261167742745,5942.593,5809.2334,5897.501116666667,5878.30295,5909.298967372975,5871.991212519036,5942.593,5809.2334,5707.05
T000000,1994-07-31,5963.231,5944.0537,5895.5186,5811.1006,5947.4326,5857.809,5913.994,5971.909,5790.713,5809.0474,5730.0,5931.857310972372,5921.658130450575,5938.564288823216,5893.750209811838,5927.278291066135,5896.693791722641,5909.485961661987,5925.034993069996,5941.0555814209,5926.029265574403,5872.50291884558,5861.032315623019,5854.330466666666,5945.742738958393,5938.537610321189,5816.505308609472,5920.330316150363,5899.479303285336,5971.909,5809.0474,5921.865383333334,5904.397783333334,5942.319517607111,5892.778422788362,5971.909,5809.0474,5661.75
T000000,1994-10-31,6033.7427,5993.053,5917.1396,5818.813,5970.756,5895.994,5907.2686,6002.545,5798.4395,5815.671,5798.45,5969.67064918872,5957.345772181957,5977.808996157391,5923.816597510872,5968.979787655616,5927.833899775914,5950.572819602186,5959.239716678296,5977.55505123675,5960.4006639350555,5879.024279126228,5863.502301063772,5882.6177333333335,5981.904000138912,5976.5172000925195,5827.663411652961,5954.490559854713,5930.058693674655,6002.545,5815.671,5955.484550000001,5935.701200000001,5985.76492413674,5923.366437533183,6002.545,5815.671,6176.6
T000001,1994-01-31,4163.011,4199.788,4246.2856,4187.5503,4184.4463,4119.8433,4145.0596,4186.472,4087.4167,4117.4233,3799.2,4179.850406345949,4179.850406345949,4174.26004153182,4201.02033489098,4171.8288131065965,4199.707496698058,4158.738629910992,4191.990102530576,4173.422508190288,4189.186840303599,4168.932618444416,4169.792458789132,4122.617,4164.650234786074,4179.011304590074,4166.727650022936,4185.468147484642,4185.468147484642,4186.472,4184.4463,4182.904366666667,4182.904366666667,4198.202386748154,4196.63304296646,4186.472,4246.2856,4240.2
T000001,1994-04-30,4238.1035,4263.36,4360.8486,4158.6074,4244.813,4275.908,4159.0684,4256.364,4087.3164,4138.259,3972.6,4244.86038598895,4244.86038598895,4260.8911460723675,4274.9186251476385,4259.2001141248775,4271.947740149528,4263.038361348226,4260.123340047841,4255.414896397522,4253.136630505827,4172.075744392558,4165.330686790754,4154.559633333333,4267.227258637765,4248.969119704165,4196.362865273443,4254.311044249328,4254.311044249328,4256.364,4244.813,4250.29135,4250.29135,4276.043764530649,4258.742175388698,4256.364,4360.8486,4320.8
T000001,1994-07-31,4320.886,4347.0596,4490.418,4178.0024,4357.997,4371.9473,4212.44,4344.535,4087.7256,4153.2534,4078.2,4331.358975015872,4331.358975015872,4350.192607969245,4373.154939117898,4346.81595516032,4374.9304746838725,4353.1507444538565,4369.109062540591,4342.992734850179,4360.089397556321,4215.425854841103,4203.908188990019,4187.288333333334,4356.788665693779,4332.54861272885,4244.352461390276,4343.062005621695,4343.062005621695,4344.535,4357.997,4335.6915,4335.6915,4375.9750585213105,4346.808270084314,4344.535,4490.418,4268.4
T000001,1994-10-31,4326.05,4393.1035,4492.687,4151.608,4373.6367,4495.2744,4167.2217,4377.268,4089.9778,4173.342,4090.0,4353.667816088807,4353.667816088807,4403.605633254199,4390.045386051513,4404.233820493693,4392.506204427543,4426.4346123312935,4385.5734268670085,4390.834448991623,4377.00369498345,4192.176575902219,4171.164095415945,4196.4565999999995,4432.051691645438,4368.263214391121,4262.05554222019,4363.503304506214,4363.503304506214,4377.268,4373.6367,4356.014533333333,4356.014533333333,4396.71644064435,4360.605262031136,4377.268,4492.687,4292.6
T000002,1994-01-31,5864.631,5843.8574,5982.6196,5923.9985,5844.6455,5761.467,5841.9863,5855.2065,5799.763,5816.4756,5405.5,5845.506661390844,5845.506661390844,5832.237651391384,5936.4969226222065,5826.421395647166,5964.073391489118,5810.168128666236,5905.412812652206,5835.5022418410435,5883.324046981176,5877.460998110296,5887.240362504408,5826.956533333333,5846.764283333332,5848.902674370321,5854.357628548802,5870.31795557158,5870.31795557158,5855.2065,5982.6196,5867.905933333333,5867.905933333333,5869.39119968684,5854.7914096505,5855.2065,5843.8574,5853.55
T000002,1994-04-30,5903.8667,6077.592,6263.9053,5970.7183,5979.608,6177.6294,5954.259,6045.3867,5800.9365,5826.8574,5935.5,5966.3639989046105,5966.3639989046105,6071.38896227166,6173.390994471788,6074.322941308095,6224.444778565041,6097.730371646992,6117.772482704367,6057.358467854113,6079.433713209695,5970.230960467595,5970.970875397744,5843.886866666666,6010.612233333333,6037.562072370087,5970.154756463662,6022.521765122918,6022.521765122918,6045.3867,6263.9053,6016.202683333334,6016.202683333334,6039.506846654734,5973.349558200513,6045.3867,6077.592,5948.0
