unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID),y
H2OC (mmol/mol),2020-12-19,-0.5615508,-0.57669413,-0.46832088,-0.5643811,-0.68199086,-0.7631708,-0.4914743,-0.5815866,-0.57773554,-0.6220029,-1.101778028921377,-0.6183902715210579,-0.6217380200456815,-0.6075762875458071,-0.5979931832450915,-0.6009212217493176,-0.5930739134766625,-0.5870688048108895,-0.5967677063236075,-0.5937580964460327,-0.6072459950747853,-0.6076801157786391,-0.6211011121346229,-0.6185469018927798,-0.621776349698275,-0.6120721727070888,-0.611161906677256,-0.6256672990947172,-0.6252419411936737,-0.5815866,-0.5815866,-0.605552345,-0.6082498016666668,-0.6191031341419964,-0.6235832812905651,-0.5815866,-0.5815866,-0.600846156209912
H2OC (mmol/mol),2020-12-20,-0.5834937,-0.6716254,-0.6826148,-0.57163477,-0.8745094,-0.7468209,-0.4892218,-0.5232589,-0.60692734,-0.6643839,-1.2188203567419724,-0.6847529267175756,-0.6901217824667091,-0.5578874668896051,-0.5806550759006046,-0.5549592604025018,-0.5605692129014173,-0.5362538770480182,-0.5711738357194466,-0.5511361914737875,-0.6043751778037882,-0.6698684267653104,-0.6830699600041495,-0.6667154866111948,-0.6799700448862654,-0.6195037206765244,-0.6472577563332066,-0.6902578351434883,-0.6894937388608993,-0.5232589,-0.5232589,-0.6803871833333333,-0.6842927900000001,-0.685863910962779,-0.691584358869953,-0.5232589,-0.5232589,-0.7152397081645446
H2OC (mmol/mol),2020-12-21,-0.60184395,-0.83833075,-0.6765604,-0.60556066,-1.008785,-0.736682,-0.5978467,-0.59951496,-0.63145906,-0.7206265,-0.6248143290004065,-0.7536594821882379,-0.7611006219703975,-0.6230006175212521,-0.6663918333615682,-0.6256868354177882,-0.6409213074370731,-0.6127828948666834,-0.6524026096788598,-0.6274986926032826,-0.6887862482546243,-0.7717331836071988,-0.7907210532677145,-0.7314221927960541,-0.755603314721316,-0.6956214663633838,-0.7288841833895164,-0.7795521591790604,-0.7781313039207312,-0.59951496,-0.59951496,-0.74361951,-0.7485553616666668,-0.7614726906999896,-0.7703221862936731,-0.59951496,-0.59951496,-0.4619085727678704
H2OC (mmol/mol),2020-12-22,-0.60528994,-0.88033044,-0.57093346,-0.58403486,-0.9124136,-0.669683,-0.5155465,-0.4250031,-0.61071974,-0.68612283,-0.7734014365529068,-0.6830216808465877,-0.6857587819954504,-0.46409282814749625,-0.5046485347931224,-0.4632866639589257,-0.4758484388126816,-0.4421361148773444,-0.4905441925263756,-0.46171800140529307,-0.536861687936116,-0.7051041452282726,-0.7050214924682988,-0.6427704088871761,-0.6570392785841571,-0.5769890324912187,-0.5975092385531934,-0.6860658747575068,-0.6852925734763847,-0.4250031,-0.4250031,-0.6772755899999999,-0.6781805566666667,-0.6812915016757563,-0.6889223844341603,-0.4250031,-0.4250031,0.40363817619171927
H2OC (mmol/mol),2020-12-23,-0.60589796,-0.6362737,-0.6074044,-0.5592801,-0.68076795,-0.65177244,-0.5885732,-0.4039249,-0.5828577,-0.7651225,-0.9651623826254276,-0.5941306076081082,-0.5912672727500827,-0.4410143067272189,-0.44916250790279266,-0.43517579261923717,-0.43482584467388563,-0.41533958825541883,-0.44398016072593083,-0.4288883918221318,-0.47266348668748437,-0.5751923878390526,-0.567425014456489,-0.5674035763781246,-0.5659883146926672,-0.5529356783647892,-0.5273041622589528,-0.5727266660771473,-0.5727139616064709,-0.4039249,-0.4039249,-0.5976735583333334,-0.593833515,-0.5835104743307749,-0.6025922575391576,-0.4039249,-0.4039249,0.5469491729805979
H2OC (mmol/mol),2020-12-24,-0.6059893,-0.38637206,-0.5898898,-0.5355534,-0.4506709,-0.5647305,-0.4923827,-0.27327222,-0.5831996,-0.7291813,-0.8538037616410201,-0.46330148946296834,-0.45686379991842596,-0.31517560084051166,-0.3022600957234938,-0.3048786626857158,-0.29568321189600116,-0.28263671636073323,-0.3026140910352404,-0.2942698974991483,-0.3241696440682742,-0.3995061118887102,-0.3832949082638735,-0.44212475978524446,-0.4250628206797471,-0.4334182518596925,-0.38669534498134495,-0.4091660807347406,-0.41089864467184023,-0.27327222,-0.27327222,-0.47848746333333336,-0.47468918000000004,-0.44416947116170197,-0.45997527874962574,-0.27327222,-0.27327222,-0.3059753758925692
H2OC (mmol/mol),2020-12-25,-0.60599804,-0.3300745,-0.5663743,-0.54809064,-0.63227975,-0.5103742,-0.50759387,-0.24966806,-0.58410674,-0.71230537,-0.8287461264509576,-0.47086141408151455,-0.4647305028467559,-0.28973805026369015,-0.3121888190049483,-0.28569444936877597,-0.29119321347840105,-0.26408873792546367,-0.3028187827750908,-0.2807010015030852,-0.3396622890179397,-0.39304422586187193,-0.4069475019700072,-0.4417834938725331,-0.4457129005565488,-0.4418962678060395,-0.42027071999434934,-0.43206358185107396,-0.43356686222273033,-0.24966806,-0.24966806,-0.482461475,-0.47881292500000006,-0.4560683775555513,-0.4699710281142889,-0.24966806,-0.24966806,-0.8310962524843113
H2OC (mmol/mol),2020-12-26,-0.605995,-0.28526214,-0.60366774,-0.5597895,-0.6707969,-0.3642184,-0.4917586,-0.36571765,-0.6593263,-0.70682263,-0.5829478453598674,-0.4704334459549965,-0.4725821596528327,-0.3690383433747594,-0.4155692012337336,-0.3761484679193937,-0.3957664248948555,-0.37394506185415305,-0.40321109863120685,-0.3824388554727159,-0.4279336041774006,-0.40299605809383915,-0.436190093970658,-0.4601652782509195,-0.47611996928814226,-0.49083504182777427,-0.4899384546987897,-0.45453642370017344,-0.4569943557914462,-0.36571765,-0.36571765,-0.48260963833333337,-0.4914981883333334,-0.4724036934307622,-0.4780768344534583,-0.36571765,-0.36571765,-1.04186053555501
H2OC (mmol/mol),2020-12-27,-0.60599035,-0.37472585,-0.565444,-0.56827784,-0.36435008,-0.28685236,-0.44268343,-0.5071893,-0.6698606,-0.6855747,-0.0562083389173386,-0.43579406431732215,-0.43815152623276343,-0.47541025752764937,-0.48384862149100094,-0.4829908167959367,-0.4907091300323297,-0.4999216281080439,-0.48545775287488635,-0.49107817375950635,-0.47003406230738326,-0.41628454144489396,-0.41549165477034417,-0.4495988416680824,-0.4426112595884534,-0.500985686520665,-0.4753656387041009,-0.41803774136243277,-0.4210512334312351,-0.5071893,-0.5071893,-0.4507586566666667,-0.4614036983333334,-0.44092190393118336,-0.44342459496806036,-0.5071893,-0.5071893,-1.2408741884589403
H2OC (mmol/mol),2020-12-28,-0.60598546,-0.351179,-0.5859859,-0.59264725,-0.7272529,-0.2544465,-0.34315935,-0.2448366,-0.6394156,-0.75304794,-0.2418682955522791,-0.4455478818919106,-0.4448186093983392,-0.25172575340349773,-0.32366595629164613,-0.2623938478964316,-0.2925498618372414,-0.2581235956324222,-0.3049198629950935,-0.27212249958919166,-0.3455048516144951,-0.3866101069325135,-0.41745799601536293,-0.41528215860459977,-0.43749545743945917,-0.4296027649859129,-0.4394869449449425,-0.4252916105594241,-0.4277447763051113,-0.2448366,-0.2448366,-0.4616143933333333,-0.4671860833333334,-0.4444632289554579,-0.45709128037637936,-0.2448366,-0.2448366,-0.9388752112987101
