unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID),y
T000001,2006-01-01,15.855691,14.992529,15.40425,15.319978,14.30228,15.2413225,15.050317,16.559673,16.036983,15.414743,14.0,15.281288043197186,15.244009844038521,15.544948947655994,15.557050237140281,15.431914760533113,15.635868833108631,15.38432004379978,15.725089433959734,15.421221321509888,15.721310043405614,15.550668267760578,15.596665093278167,16.559672999539256,15.288384972718191,15.387820743547838,15.206438967482216,15.408347564263792,15.354808435754277,15.414743,15.855691,15.381050250000003,15.32647541666667,15.64500654925379,15.519846259161863,15.414743,15.855691,13
T000001,2006-02-01,16.180813,15.430068,15.883868,15.201974,15.998957,15.497335,15.344659,17.872156,15.863375,15.202658,15.0,15.392232762700862,15.461925880615178,15.4628852887421,15.945543055548733,15.369645762906238,16.028288163177503,15.397448950630015,16.170777238170125,15.498289539894873,16.163897093769936,15.955460225818888,16.01642362582327,17.87215599822929,15.606979955208745,15.348216855725259,15.48130286421466,15.614288032369055,15.63750312223098,15.202658,16.180813,15.551884500000003,15.58990016666667,15.856165023354684,15.76297734406846,15.202658,16.180813,19
T000001,2006-03-01,16.323578,16.20686,16.82511,16.274673,16.133331,16.188742,16.156397,18.202442,15.896317,15.596264,21.0,16.197964973928755,16.17185155509163,16.12041908710833,16.494850934718265,16.231003163012357,16.506813622588012,16.21629387677895,16.675290699053974,16.25675293255804,16.629986478641378,16.616128204354577,16.549363701635635,18.20244199796718,16.243668491010872,16.21206581600575,16.235591863464414,16.262687420550627,16.25249958173135,15.596264,16.323578,16.22746066666667,16.216158500000002,16.28958707989355,16.267555775454984,15.596264,16.323578,18
T000001,2006-04-01,16.36851,16.470654,17.0439,15.637566,15.760367,16.436749,15.762308,17.879797,15.653477,15.494836,20.0,16.006781462953985,16.17412575409267,15.660387794026997,16.60335989501212,15.696988408853024,16.61343912611799,15.76711060586224,16.688278225878218,15.852383212101097,16.6167694959187,16.513393868018706,16.629142121088947,17.87979699803753,16.415873141507564,15.820115812429886,16.19680600467776,16.21557607485175,16.327936005779943,15.494836,16.36851,16.12397816666667,16.26282616666667,16.30389522246187,16.360846946040617,15.494836,16.36851,14
T000001,2006-05-01,16.280226,15.19706,15.436921,14.887713,15.460723,15.353489,14.751019,17.119314,14.335133,14.89813,12.0,15.036320405777182,15.10154097890237,14.667344956836363,15.60007586752556,14.835619277162728,15.831452430628955,14.912619919936375,15.740034421066735,14.978017510182008,15.724185907775277,15.626370772320687,15.602356365840054,17.11931399754578,15.389079264937376,14.995024938944761,15.109397904890304,15.361533146456694,15.395554500083367,14.89813,16.280226,15.267916333333334,15.319474166666668,15.457330780882003,15.430155793753327,14.89813,16.280226,6
T000001,2006-06-01,16.09885,14.753424,15.185844,15.296162,15.201612,15.244655,15.232529,16.689241,14.774544,15.005721,14.0,15.20454108604775,15.135392094893948,15.097061585556325,15.431306529371458,15.23106761805294,15.636733730795555,15.254094458120989,15.612938382157086,15.284191460354613,15.601085132958412,15.598936119517724,15.429937232653684,16.68924099831222,15.270085729273767,15.254774101002871,15.230538607693452,15.38578566001901,15.298734943064135,15.005721,16.09885,15.343960166666667,15.253503833333333,15.418923824991705,15.316528578871832,15.005721,16.09885,15
T000001,2006-07-01,15.89423,14.382065,14.973517,14.378671,13.927795,14.868127,14.446583,17.483667,14.061073,14.626117,11.0,14.622047363855945,14.687490634216534,14.271991213093784,15.19406616534809,14.401152641311512,15.425480448528043,14.516979493517779,15.43404605441979,14.623627874020084,15.40517361653767,15.306882933471728,15.222708811651945,17.48366699698303,14.885266572727073,14.536116848646108,14.702510560952836,14.950710585123618,14.934242478711456,14.626117,15.89423,14.864540833333336,14.865106500000003,15.085869151876892,14.985216226948712,14.626117,15.89423,21
T000001,2006-08-01,15.731316,14.807383,14.433885,15.144502,13.073371,15.20783,15.197235,17.15495,14.573496,14.873195,15.0,15.008825210249356,14.944783741604379,14.943242969512966,15.220991376571128,15.09468610413088,15.281088123382908,15.148416725636313,15.273009188710894,15.203596459766475,15.326814690118177,15.44418609464439,15.279604739990969,17.15494999772448,15.006213163971683,15.057546025659434,15.030498592136967,15.119239890580722,15.067573318789623,14.873195,15.731316,15.097993833333334,15.041807333333335,15.010278775484426,15.011567249617864,14.873195,15.731316,17
T000001,2006-09-01,15.678157,15.277309,14.891828,15.486158,13.038238,15.520913,15.487044,17.171701,15.388788,15.106077,20.0,15.333134827944178,15.274993668249728,15.450732992573045,15.527541680390875,15.497379907462465,15.48075861656857,15.501744300400581,15.541994738860998,15.54842030964764,15.591815664201743,15.675471674732204,15.603293374546924,17.171700998428385,15.301197344272396,15.400540936951293,15.34552079883917,15.372340447021564,15.34324907045842,15.106077,15.678157,15.361696166666668,15.326888000000002,15.299424481081473,15.326288920900272,15.106077,15.678157,14
T000001,2006-10-01,15.771298,14.375292,14.078085,15.008141,13.04682,14.874207,14.894841,17.618607,14.687819,15.3104925,11.0,14.870691274710484,14.78186373040118,14.875751619886387,15.057163376224542,15.001207796582667,15.15605912407722,15.068759458496125,15.195448671634546,15.144138930162928,15.264876976638192,15.322384170791539,15.144837279885447,17.61860699741655,14.767180188989691,14.976984562105903,14.74649403406513,14.992850154774631,14.894905586462096,15.3104925,15.771298,14.989510750000003,14.884035916666667,14.991486121339891,14.901426238166582,15.3104925,15.771298,12
